domain,problem,heuristic,algorithm,coverage,secs (mean),secs (95% CI),Q-values (mean),Q-values (95% CI),H-calls (mean),H-calls (95% CI),# states in part. SSP (mean),# states in part. SSP (95% CI),# actions in part. SSP (mean),# actions in part. SSP (95% CI),notes
(RectTW),rectangle-tireworld-ippc08-unit-cost-p06-x11-y11-h4-v3-u40-s6,ROC,CG-iLAO*-tied-elim,5,4.3859678,0.5924851966892108,20616.2,829.6565399633754,240.0,0.0,115.0,0.0,177.8,3.36069992709852,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p07-x11-y11-h3-v5-u80-s7,ROC,CG-iLAO*-tied-elim,5,2.5625912,0.093786756611017,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p08-x11-y11-h6-v7-u80-s8,ROC,CG-iLAO*-tied-elim,5,2.5635258,0.0927747833071357,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p09-x15-y15-h4-v4-u60-s9,ROC,CG-iLAO*-tied-elim,5,25.992080999999995,2.401997844782421,60698.2,1055.9699681638676,449.0,0.0,223.8,0.3919999999999999,355.4,4.408910976647181,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p10-x15-y15-h10-v10-u150-s10,ROC,CG-iLAO*-tied-elim,5,14.3237212,0.7976359801207399,285631.4,8.534444094374276,244.0,0.0,24.0,0.0,27.2,0.7333648478076924,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p11-x20-y20-h5-v5-u80-s11,ROC,CG-iLAO*-tied-elim,5,177.103791,3.1223384590406558,155827.4,785.0999154349718,793.0,0.0,392.0,0.0,648.2,3.5280000000000005,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p12-x20-y20-h15-v15-u300-s12,ROC,CG-iLAO*-tied-elim,5,198.7349918,7.088388580468682,41169335.8,444166.8793633118,774.0,0.0,436.2,0.7333648478076924,574.4,5.93203641256525,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p14-x30-y30-h25-v20-u700-s14,ROC,CG-iLAO*-tied-elim,0,,,,,,,,,,,unsolveable
(Sched),schedule-ippc04-p01,ROC,CG-iLAO*-tied-elim,5,0.0651358,0.0121581223260067,1569.0,0.0,36.0,0.0,20.0,0.0,28.0,0.0,
(Sched),schedule-ippc04-p02,ROC,CG-iLAO*-tied-elim,5,0.0596172,0.0097875597142854,2297.0,0.0,36.0,0.0,20.0,0.0,28.0,0.0,
(Sched),schedule-ippc04-p03,ROC,CG-iLAO*-tied-elim,5,0.0747202,0.0087205357218501,4932.0,0.0,50.0,0.0,25.0,0.0,40.0,0.0,
(Sched),schedule-ippc04-p04,ROC,CG-iLAO*-tied-elim,5,31.996590200000004,0.568798286589412,33284627.0,447886.9617517336,69227.4,283.9948694184456,38187.0,170.15577192678475,78334.0,318.69503566889773,
(Sched),schedule-ippc04-p05,ROC,CG-iLAO*-tied-elim,5,1477.5887698,116.70559551240738,754632177.8,1404100.738160664,1557104.0,3747.4625424465553,726919.2,1174.168161952963,1842953.6,3115.3454031962488,
(Sched),schedule-ippc08-p01,ROC,CG-iLAO*-tied-elim,5,0.0770483999999999,0.0106032443246817,2132.0,0.0,50.0,0.0,25.0,0.0,40.0,0.0,
(Sched),schedule-ippc08-p02,ROC,CG-iLAO*-tied-elim,5,0.077526,0.0119701022211775,2932.0,0.0,50.0,0.0,25.0,0.0,40.0,0.0,
(Sched),schedule-ippc08-p03,ROC,CG-iLAO*-tied-elim,5,0.0948739999999999,0.0190512967193018,5967.0,0.0,66.0,0.0,30.0,0.0,54.0,0.0,
(Sched),schedule-ippc08-p04,ROC,CG-iLAO*-tied-elim,5,1226.580322,75.86337045307752,732193317.2,4069714.403253587,1515740.2,5271.620255798401,754923.6,677.2600120603607,1907372.2,3836.91681543189,
(S&R),search-and-rescue-ippc08-strips-p01-z4,ROC,CG-iLAO*-tied-elim,5,0.3423104,0.0121733811593367,456617.8,1981.590863458953,1076.0,0.0,805.8,0.960199979171006,1673.6,13.359668259354343,
(S&R),search-and-rescue-ippc08-strips-p02-z5,ROC,CG-iLAO*-tied-elim,5,1.272931,0.0468025041869941,1933156.0,20658.53130470605,3906.0,0.0,2866.6,13.258643067825606,7580.0,46.80667131937498,
(S&R),search-and-rescue-ippc08-strips-p03-z6,ROC,CG-iLAO*-tied-elim,5,4.9312048,0.1210081829596907,7887601.2,76370.91140788661,13724.0,0.0,9909.8,8.46211699280978,32550.4,88.84790473612756,
(S&R),search-and-rescue-ippc08-strips-p04-z8,ROC,CG-iLAO*-tied-elim,5,90.05812660000001,2.411169785350602,119043734.2,1937604.8865542277,159140.0,0.0,113810.2,16.75083472546965,506632.0,215.72825276259016,
(S&R),search-and-rescue-ippc08-strips-p05-z10,ROC,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(Sys),sysadmin-ippc08-unit-cost-p01,ROC,CG-iLAO*-tied-elim,5,0.1453047999999999,0.0117731715885594,29337.8,573.7464046632449,442.0,0.0,428.6,0.4800999895855029,457.0,2.701673555409683,
(Sys),sysadmin-ippc08-unit-cost-p02,ROC,CG-iLAO*-tied-elim,5,0.4662458,0.0271738734429654,190159.8,3901.602328857209,1564.0,0.0,1541.0,0.0,1632.0,6.588632635076872,
(Sys),sysadmin-ippc08-unit-cost-p03,ROC,CG-iLAO*-tied-elim,5,1.463343,0.0635116294436085,615828.6,12187.659127071776,4705.0,0.0,4676.0,0.0,5143.4,16.649620295970713,
(Sys),sysadmin-ippc08-unit-cost-p04,ROC,CG-iLAO*-tied-elim,5,15.0804878,0.498131596449016,7254044.6,94409.90593528592,33071.0,0.0,33016.0,0.6198064213930023,35641.6,133.5198841221786,
(TriTW),triangle-tireworld-ippc08-p01,ROC,CG-iLAO*-tied-elim,5,0.0397036,0.0078026651405437,341.0,0.0,35.0,0.0,24.0,0.0,22.0,0.0,
(TriTW),triangle-tireworld-ippc08-p02,ROC,CG-iLAO*-tied-elim,5,0.1028186,0.0228036013265469,4820.0,126.1865596646489,342.0,4.294144850840502,229.6,1.4667296956153848,228.8,0.7333648478076924,
(TriTW),triangle-tireworld-ippc08-p03,ROC,CG-iLAO*-tied-elim,5,0.8350177999999999,0.0207246046896973,121209.0,2885.223324236791,3916.4,22.895954577173672,2688.2,15.93999447929641,2881.0,28.43689153195194,
(TriTW),triangle-tireworld-ippc08-p04,ROC,CG-iLAO*-tied-elim,5,13.0772194,0.4668527348203628,3314092.6,259832.29278133623,43544.2,364.45007590066433,31607.6,208.50162727422537,33958.0,338.5090800554691,
(TriTW),triangle-tireworld-ippc08-p05,ROC,CG-iLAO*-tied-elim,5,332.04537220000003,17.255306281126497,74315743.8,1460288.3067801867,590425.6,3590.683656366291,464508.2,3498.1505656423647,491763.4,3130.4044509449573,
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p01-problem,ROC,CG-iLAO*-tied-elim,5,0.158952,0.0034548508638839,0.0,0.0,0.0,0.0,,,,,trivial (s0 in G)
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p02-problem,ROC,CG-iLAO*-tied-elim,5,148.3435204,5.743380854057872,56490213.8,137053.61070773052,362710.2,911.5111441907884,238447.0,424.5393480939075,575208.4,1609.0927474375117,
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p03-problem,ROC,CG-iLAO*-tied-elim,3,1582.976940666667,40.55009870434119,745092034.6666666,2632421.318584761,2070234.3333333333,575.5966779303408,1672960.6666666667,589.251253861863,4989383.666666667,9744.179003017363,
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p04-problem,ROC,CG-iLAO*-tied-elim,5,172.4759884,1.1633680656806125,57265982.0,146785.80929316784,391380.0,1434.1559874992674,210282.8,693.9447468956012,604470.0,2532.2572701208696,
(Zeno),zenotravel-ippc04-unit-cost_NO_FORALLS-p05-problem,ROC,CG-iLAO*-tied-elim,5,567.7549327999999,20.297923226330763,214953606.8,928553.8789395478,930024.0,1029.1778779589074,603430.4,520.7235694454399,1684588.4,4427.909029808087,
(Zeno),zenotravel-ippc08-unit-cost_NO_FORALLS-p01-c4-p2-a2-s3846-problem,ROC,CG-iLAO*-tied-elim,5,6.1611104,0.0497306709868807,2580644.0,12107.428551728066,25355.6,172.06254937086106,15014.8,82.86281037956654,34193.4,197.0697884912855,
(Zeno),zenotravel-ippc08-unit-cost_NO_FORALLS-p02-c5-p2-a2-s17462-problem,ROC,CG-iLAO*-tied-elim,5,4.021906599999999,0.0971500594848883,1343570.6,18144.847294222567,15469.2,118.52799190064766,8582.8,44.25608821393955,22358.8,203.12296193192927,
(Zeno),zenotravel-ippc08-unit-cost_NO_FORALLS-p04-c6-p2-a2-s12861-problem,ROC,CG-iLAO*-tied-elim,5,69.13428359999999,2.7090647488489794,25671875.6,60785.504602219895,209995.2,515.7487405937119,116336.6,345.247532440132,289997.4,1271.7025573993317,
(Coresec),coresec-icaps16-bigger-p01-problem,ROC,CG-iLAO*-tied-elim,5,0.7381588000000001,0.0178735087903026,132210.4,910.5288800340162,8685.6,24.492942983643267,4098.2,8.708225077477039,8018.8,36.936510717716686,
(Coresec),coresec-icaps16-bigger-p02-problem,ROC,CG-iLAO*-tied-elim,5,2.1521602,0.0547727689314948,432445.6,6002.037201358886,25222.2,51.56476533448009,11268.8,44.455288819217,23744.2,149.6641933930758,
(Coresec),coresec-icaps16-bigger-p03-problem,ROC,CG-iLAO*-tied-elim,5,6.194847,0.1920430806288949,1528185.4,12900.582492551874,62252.8,63.578968094803166,35381.0,117.55752566297063,71305.2,310.21011083457614,
(Coresec),coresec-icaps16-bigger-p04-problem,ROC,CG-iLAO*-tied-elim,5,16.524276800000003,0.2055856881268742,3905655.0,18408.65205130674,167991.0,84.29139457856893,82205.2,107.6830492881772,170790.6,302.3229953807682,
(Coresec),coresec-icaps16-bigger-p05-problem,ROC,CG-iLAO*-tied-elim,5,407.1705986,10.659459574432026,83884530.0,92741.4816521194,2758686.2,631.6503771422921,1241279.4,691.2763565000614,3001743.6,2499.775317218729,
(Coresec),coresec-icaps16-bigger-p06-problem,ROC,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(Coresec),coresec-icaps16-bigger-p07-problem,ROC,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(PARC-N),no-repair-parc_NOREPAIR_s4_c1_fN.N_uN-facts,ROC,CG-iLAO*-tied-elim,5,9.6943614,0.3794829239802019,1738234.4,31500.641365875963,32231.2,1372.3670868918418,8753.4,327.3033337074341,19421.2,1119.999190099707,
(PARC-N),no-repair-parc_NOREPAIR_s4_c2_fN.N_uN-facts,ROC,CG-iLAO*-tied-elim,5,14.9692216,0.6812665182094888,2936805.0,63265.146968827634,42604.2,1759.1467227221272,11324.8,368.09582739281353,24421.0,1150.6530519318148,
(PARC-N),no-repair-parc_NOREPAIR_s4_c3_fN.N_uN-facts,ROC,CG-iLAO*-tied-elim,5,20.0790692,0.7878203794190353,5294921.6,152762.5615120624,56218.4,3100.741222936219,13933.2,663.9499349077458,30769.0,2044.7770805053544,
(PARC-N),no-repair-parc_NOREPAIR_s5_c1_fN.N_uN-facts,ROC,CG-iLAO*-tied-elim,5,110.849359,4.691377134212103,21407554.2,411547.4707650424,312825.2,13661.63870675784,66336.8,2715.104982055758,165066.2,11741.841025286622,
(PARC-N),no-repair-parc_NOREPAIR_s5_c2_fN.N_uN-facts,ROC,CG-iLAO*-tied-elim,5,165.9593624,7.281007049442,35816438.6,767190.9236286465,413335.6,22937.177807486605,86455.6,5017.321863697404,217187.2,18918.91175593522,
(PARC-N),no-repair-parc_NOREPAIR_s5_c3_fN.N_uN-facts,ROC,CG-iLAO*-tied-elim,5,233.7818208,13.023972122978051,66086548.2,1718109.5469475198,532452.8,40054.90509125173,104681.2,8521.191178396597,276302.8,33224.31946281855,
(PARC-R),with-repair-parc_REPAIR_s4_c1_fN.N_uN-facts,ROC,CG-iLAO*-tied-elim,5,35.431887,0.8462422371487086,9618705.6,77542.87538795201,95116.2,1207.259991312559,24523.4,304.3152327702312,76337.0,763.7240036557708,
(PARC-R),with-repair-parc_REPAIR_s4_c2_fN.N_uN-facts,ROC,CG-iLAO*-tied-elim,5,91.5477154,2.2466729512425707,22681049.4,98747.54142460508,208689.2,651.8791459035946,55876.8,191.53161719152277,178730.4,751.6584923061802,
(PARC-R),with-repair-parc_REPAIR_s4_c3_fN.N_uN-facts,ROC,CG-iLAO*-tied-elim,5,128.354714,3.910983240015133,32828690.8,66596.08933391377,281829.6,493.9816739272824,70354.6,155.53510811389174,216544.2,822.9298490053692,
(PARC-R),with-repair-parc_REPAIR_s5_c1_fN.N_uN-facts,ROC,CG-iLAO*-tied-elim,5,470.991507,9.647509684528666,97551565.4,1252805.262631129,1052854.8,5016.387693077958,219892.4,821.4363507515357,804299.6,3144.0743359049256,
(PARC-R),with-repair-parc_REPAIR_s5_c2_fN.N_uN-facts,ROC,CG-iLAO*-tied-elim,5,1320.6007268,44.25982730394524,240530709.4,974668.5738963474,2297980.6,3160.853272535124,493460.2,603.5028740146976,1764269.8,4815.416872511039,
(PARC-R),with-repair-parc_REPAIR_s5_c3_fN.N_uN-facts,ROC,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(TriTW),intermediate-triangle-tireworld-tire6-start10,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(TriTW),intermediate-triangle-tireworld-tire6-start8,LMCut,CG-iLAO*-tied-elim,5,1205.4978096,61.01690897658097,175858289.6,4641371.939566109,3210856.8,56636.57333221266,2284653.0,27858.846677936974,2779331.4,40731.32250979651,
(TriTW),intermediate-triangle-tireworld-tire6-start9,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc04-p01,LMCut,CG-iLAO*-tied-elim,5,1.8512356,0.1720036757975352,55446.0,5940.786803634684,2476.4,263.49399070187536,993.4,99.32308460775874,1958.0,226.85846406956037,
(BW),blocksworld-ippc04-p02,LMCut,CG-iLAO*-tied-elim,5,1.175934,0.0219222017843135,38035.4,499.7602603809149,1559.4,20.655461650614345,629.6,7.349346637627048,1198.6,15.164371928965602,
(BW),blocksworld-ippc04-p03,LMCut,CG-iLAO*-tied-elim,5,0.601577,0.0220101682443619,12055.8,1163.231582129715,777.8,44.64929903145177,273.4,14.005430946600676,513.4,36.59273283044052,
(BW),blocksworld-ippc04-p04,LMCut,CG-iLAO*-tied-elim,5,2.7642894,0.1961965599332149,109990.6,14006.875365274582,3833.2,359.5675423394053,1670.4,165.7963061590939,3369.6,404.4447533297965,
(BW),blocksworld-ippc04-p05,LMCut,CG-iLAO*-tied-elim,5,1.0417786,0.0891100236904338,32484.0,3544.128397516094,1426.2,146.87895282851116,568.4,60.81561325843882,1128.6,143.57665581841638,
(BW),blocksworld-ippc04-p06,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc04-p07,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc04-p08,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc04-p09,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc04-p10,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p01-c0-C0-g1-n5,LMCut,CG-iLAO*-tied-elim,5,0.5990643999999999,0.0217761030455666,25928.0,2756.9971291388747,748.8,42.489075113492405,543.0,52.273607872424485,891.4,85.87081888511369,
(BW),blocksworld-ippc08-p02-c1-C1-g20-n5,LMCut,CG-iLAO*-tied-elim,5,0.5939936,0.0262914376446099,25928.0,2756.9971291388747,748.8,42.489075113492405,543.0,52.273607872424485,891.4,85.87081888511369,
(BW),blocksworld-ippc08-p03-c1-C2-g40-n5,LMCut,CG-iLAO*-tied-elim,5,0.5980792,0.0234387238545938,25928.0,2756.9971291388747,748.8,42.489075113492405,543.0,52.273607872424485,891.4,85.87081888511369,
(BW),blocksworld-ippc08-p04-c2-C1-g0-n5,LMCut,CG-iLAO*-tied-elim,5,0.5894686,0.026260226879631,25928.0,2756.9971291388747,748.8,42.489075113492405,543.0,52.273607872424485,891.4,85.87081888511369,
(BW),blocksworld-ippc08-p05-c0-C0-g1-n10,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p06-c1-C1-g20-n10,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p07-c1-C2-g0-n10,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p08-c3-C2-g0-n10,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p09-c0-C0-g1-n14,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p10-c1-C1-g20-n14,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p11-c1-C2-g0-n14,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(BW),blocksworld-ippc08-p12-c3-C2-g0-n14,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(Elev),elevators-ippc04-p01,LMCut,CG-iLAO*-tied-elim,5,0.019732,0.008536312082458,918.4,206.20615920966085,124.2,31.32568122164305,43.8,7.87422529522746,86.0,15.606326922117198,
(Elev),elevators-ippc04-p02,LMCut,CG-iLAO*-tied-elim,5,0.0089096,0.0041838731578593,77.0,0.0,34.0,0.0,8.0,0.0,9.0,0.0,
(Elev),elevators-ippc04-p03,LMCut,CG-iLAO*-tied-elim,5,0.0244848,0.0070728027116542,1947.8,64.5920371562935,134.4,4.744657627268801,81.6,1.8176292251171575,148.6,3.800581008214402,
(Elev),elevators-ippc04-p04,LMCut,CG-iLAO*-tied-elim,5,0.0214062,0.0055494394989101,2079.0,149.91117369962788,156.8,7.499401576125924,94.8,4.312,192.8,8.882931047801732,
(Elev),elevators-ippc04-p05,LMCut,CG-iLAO*-tied-elim,5,0.0126261999999999,0.0062547772431177,435.2,32.96298141855497,73.0,3.1604050373330312,26.0,1.753077294359835,40.6,2.744,
(Elev),elevators-ippc04-p06,LMCut,CG-iLAO*-tied-elim,5,0.2815839999999999,0.0089484515329525,16946.0,504.01810634142896,706.8,19.740615593238218,365.4,8.142850606513665,853.8,29.69513199162448,
(Elev),elevators-ippc04-p07,LMCut,CG-iLAO*-tied-elim,5,0.1669611999999999,0.0132878379954447,5194.2,699.2543862601077,366.6,29.9219534121688,173.2,21.06794873735932,382.2,40.626407963294014,
(Elev),elevators-ippc04-p08,LMCut,CG-iLAO*-tied-elim,5,3.8222894,0.0442289152264616,896325.0,10070.25588306474,7382.0,24.62902028096124,5554.6,17.700872746844993,14158.4,103.24122091490392,
(Elev),elevators-ippc04-p09,LMCut,CG-iLAO*-tied-elim,5,1.6255202,0.049778261755407,177913.0,4536.732577263068,3167.0,89.1293702434837,2214.4,52.367590893605175,5651.2,95.87866448798712,
(Elev),elevators-ippc04-p10,LMCut,CG-iLAO*-tied-elim,5,8.241785199999999,0.1324388497101513,4232953.2,71495.92692739402,11978.8,28.6950961664184,10992.0,28.638812824556812,31848.4,195.5875740838359,
(Elev),elevators-ippc04-p11,LMCut,CG-iLAO*-tied-elim,5,654.1065501999999,8.446926797654521,183360982.2,1734735.1574250362,327745.8,924.9585350619776,279706.6,896.7199425104807,951715.8,3608.331329163662,
(Elev),elevators-ippc04-p12,LMCut,CG-iLAO*-tied-elim,5,113.68694680000002,0.9436562122870268,13036049.6,320413.3148014551,84647.8,385.4769426878863,61957.2,266.2069662198944,204882.6,1009.007847707836,
(Elev),elevators-ippc04-p13,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(Elev),elevators-ippc04-p14,LMCut,CG-iLAO*-tied-elim,5,63.892801,0.5696694905198209,2086636.4,152929.2544802599,38850.0,376.7153652295059,23336.6,305.31905897929136,62971.8,685.6870005942943,
(Elev),elevators-ippc04-p15,LMCut,CG-iLAO*-tied-elim,5,917.9442234,7.155121550133214,193984303.2,1471532.4858986833,480928.6,537.1099545679637,441288.0,588.9292856701898,1631295.8,4987.559296848911,
(ExBW),exploding-blocksworld-ippc04-fixed-p01,LMCut,CG-iLAO*-tied-elim,5,0.009322,0.0051335736905668,95.0,0.0,56.0,0.0,15.0,0.0,16.0,0.0,
(ExBW),exploding-blocksworld-ippc04-fixed-p02,LMCut,CG-iLAO*-tied-elim,5,0.0115188,0.0033582447133798,34.0,0.0,22.0,0.0,6.0,0.0,6.0,0.0,
(ExBW),exploding-blocksworld-ippc04-fixed-p03,LMCut,CG-iLAO*-tied-elim,5,0.0111022,0.0053300620481101,106.0,0.0,71.0,0.0,15.0,0.0,16.0,0.0,
(ExBW),exploding-blocksworld-ippc04-fixed-p04,LMCut,CG-iLAO*-tied-elim,5,0.0845382,0.0205871353507743,46426.4,11154.950904889542,566.2,21.09528250581157,209.6,3.997631298656744,245.0,8.85260639585879,
(ExBW),exploding-blocksworld-ippc04-fixed-p05,LMCut,CG-iLAO*-tied-elim,5,0.0081008,0.0037702738718644,0.0,0.0,0.0,0.0,,,,,trivial (s0 in G)
(ExBW),exploding-blocksworld-ippc04-fixed-p06,LMCut,CG-iLAO*-tied-elim,5,0.65966,0.0256915437207249,120447.4,101.09800836811772,1497.6,83.59945703172957,368.4,15.687348278150772,464.2,23.044799500104137,
(ExBW),exploding-blocksworld-ippc04-fixed-p07,LMCut,CG-iLAO*-tied-elim,5,5.4080192,0.1535437839411454,518062.4,1320.7466362690463,15543.0,678.4964021127894,2986.8,130.9632048477739,3650.8,182.98402964193343,
(ExBW),exploding-blocksworld-ippc04-fixed-p08,LMCut,CG-iLAO*-tied-elim,5,0.4311047999999999,0.0347512439233461,1995.0,146.737124954798,1211.4,95.94315116776184,163.2,7.995262597313487,253.0,30.965518887950196,
(ExBW),exploding-blocksworld-ippc04-fixed-p09,LMCut,CG-iLAO*-tied-elim,5,65.93598940000001,0.7955870102928835,5446707.0,43462.65323550507,154880.6,845.3854223110308,33189.8,184.8264411387072,59073.8,189.49297840289492,
(ExBW),exploding-blocksworld-ippc04-fixed-p10,LMCut,CG-iLAO*-tied-elim,5,254.5895804,4.315371889469676,39961266.6,316614.9844465567,524562.6,4484.625567043028,138188.8,1221.549994942491,222402.2,1602.5699298015047,
(ExBW),exploding-blocksworld-ippc08-fixed-p01-n2-N5-s1,LMCut,CG-iLAO*-tied-elim,5,0.0127832,0.0057645975276461,355.0,0.0,125.0,0.0,39.0,0.0,39.0,0.0,
(ExBW),exploding-blocksworld-ippc08-fixed-p02-n3-N5-s2,LMCut,CG-iLAO*-tied-elim,5,0.0642394,0.0056646016119137,24714.8,25.640815587652437,725.8,22.230236705892267,301.6,3.428599714169036,253.6,3.428599714169036,
(ExBW),exploding-blocksworld-ippc08-fixed-p03-n3-N6-s3,LMCut,CG-iLAO*-tied-elim,5,0.0970842,0.0064591812162644,33042.0,2908.154516087479,624.4,25.917989428194463,163.4,6.123235745910816,265.8,7.701578020120293,
(ExBW),exploding-blocksworld-ippc08-fixed-p04-n4-N6-s4,LMCut,CG-iLAO*-tied-elim,5,0.1227404,0.0066439363946816,42563.4,1066.6496837931372,1037.6,6.0601729348262,368.8,4.400189086846155,433.4,3.428599714169036,
(ExBW),exploding-blocksworld-ippc08-fixed-p05-n5-N7-s5,LMCut,CG-iLAO*-tied-elim,5,0.018552,0.0040545969572326,165.2,13.823211783084275,69.4,1.176,18.8,0.3919999999999999,21.8,0.3919999999999999,
(ExBW),exploding-blocksworld-ippc08-fixed-p06-n6-N8-s6,LMCut,CG-iLAO*-tied-elim,5,0.1738264,0.0107735072659675,9378.0,432.5853654482546,841.6,8.800378173692309,231.4,3.136,274.4,9.226584200016818,
(ExBW),exploding-blocksworld-ippc08-fixed-p07-n7-N9-s7,LMCut,CG-iLAO*-tied-elim,5,0.2839994,0.027718906307107,1949.4,236.0645676419907,929.0,100.07522770396278,138.6,12.543999999999995,201.4,19.84929459703795,
(ExBW),exploding-blocksworld-ippc08-fixed-p08-n8-N10-s8,LMCut,CG-iLAO*-tied-elim,5,92.4172798,2.8825290893945064,17381851.6,146716.01514371773,132748.2,5268.810207360291,29834.4,767.0551087998828,49682.0,797.942696188141,
(ExBW),exploding-blocksworld-ippc08-fixed-p09-n9-N11-s9,LMCut,CG-iLAO*-tied-elim,5,16.4780844,0.3873597659418092,1332838.4,52756.495200329,22462.4,960.2089009876966,4699.2,214.5814230169984,8190.4,247.51828008452225,
(ExBW),exploding-blocksworld-ippc08-fixed-p10-n10-N12-s10,LMCut,CG-iLAO*-tied-elim,5,373.1888892,17.786018805045483,121423844.2,3201470.81701982,208210.6,2626.5373865559195,52814.8,600.9650221302401,76407.4,816.1183463787589,
(ExBW),exploding-blocksworld-ippc08-fixed-p11-n11-N13-s11,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(Rand),random-ippc04-p03-problem,LMCut,CG-iLAO*-tied-elim,5,1.7910796000000002,0.0220698431674703,33380.2,471.2886738974319,1385.0,0.0,60.0,0.0,121.6,3.011009133164494,
(Rand),random-ippc04-p04-problem,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(Rand),random-ippc04-p05-problem,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(Rand),random-ippc04-p06-problem,LMCut,CG-iLAO*-tied-elim,5,5.4202052,0.5542380610371791,2435.6,48.21998357527717,608.6,52.31988623840842,16.0,0.0,120.8,3.635258450234316,
(Rand),random-ippc04-p07-problem,LMCut,CG-iLAO*-tied-elim,5,0.18239,0.0390733012627313,335.2,104.66546815449686,270.4,52.26846330245418,3.4,0.4800999895855028,53.8,48.97019893772129,
(Rand),random-ippc04-p08-problem,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(Rand),random-ippc04-p09-problem,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(Rand),random-ippc04-p10-problem,LMCut,CG-iLAO*-tied-elim,0,,,,,,,,,,,
(Rand),random-ippc04-p13-problem,LMCut,CG-iLAO*-tied-elim,5,22.876445,1.4952565393672104,21203.4,131.47144699895864,5401.8,26.8841705098,7.0,0.0,844.8,3.0616178729554084,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p01-x5-y5-h2-v2-u0-s1,LMCut,CG-iLAO*-tied-elim,5,0.0238338,0.0116545663715225,1385.2,53.98154558735791,48.0,0.0,24.0,0.0,31.6,0.7839999999999999,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p02-x5-y5-h2-v3-u15-s2,LMCut,CG-iLAO*-tied-elim,5,0.0183882,0.0049896095914834,234.8,15.363199666736094,34.0,0.0,11.0,0.0,8.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p03-x7-y7-h4-v3-u0-s3,LMCut,CG-iLAO*-tied-elim,5,0.155493,0.0055596623215875,3407.0,54.33125656562712,96.0,0.0,48.0,0.0,72.6,1.7086883858679438,
(RectTW),rectangle-tireworld-ippc08-unit-cost-p04-x7-y7-h3-v4-u20-s4,LMCut,CG-iLAO*-tied-elim,5,0.0375978,0.0045776199005754,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,unsolveable
(RectTW),rectangle-tireworld-ippc08-unit-cost-p05-x9-y9-h3-v5-u30-s5,LMCut,CG-iLAO*-tied-elim,5,0.0767398,0.0036358045116953,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,unsolveable
